"#Wallet CannabisRoadMarket (001e9eea95a6f803). Updated to block 788965 (2023-05-09 17:55:23 UTC). Source: WalletExplorer.com"
date,received from,received amount,sent amount,sent to,balance,transaction
2014-07-18 09:54:56,,,0.18469868,"659ce6efa86ab665",47.91546826,"9915163bac38c7a5f81db4eb298535a8b0e0832fa76d4f4c02ea2e71a1421d12"
2014-07-18 09:54:56,,,0.0001,"(fee)",47.91546826,"9915163bac38c7a5f81db4eb298535a8b0e0832fa76d4f4c02ea2e71a1421d12"
2014-07-18 09:39:39,"0b2c8f2a781c0b4f",0.1999,,,48.10026694,"e859ca408b08efd82777a0135329da3d0e56eb32be202e45b4f46743d5ef640f"
2014-07-18 07:20:41,"93c25f4e9df86045",0.06894414,,,47.90036694,"518ea84be86d438569205f276522ea1c0ecd73beae70f6f087589ea043bbb765"
2014-07-18 05:49:26,,,0.32075733,"9df927dfbe56cd38",47.8314228,"b9dbb6941ab8faad448c7406cd10fbc9b2f07f8471964cc8d56ca6c84bf68155"
2014-07-18 05:49:26,,,0.0001,"(fee)",47.8314228,"b9dbb6941ab8faad448c7406cd10fbc9b2f07f8471964cc8d56ca6c84bf68155"
2014-07-18 05:49:26,,,0.26045237,"bdc5feb74b3323b9",48.15228013,"720c4f236a1dcdfbe472754d6a445edebd43719c14051c6afb11dfbac06c9c1d"
2014-07-18 05:49:26,,,0.0001,"(fee)",48.15228013,"720c4f236a1dcdfbe472754d6a445edebd43719c14051c6afb11dfbac06c9c1d"
2014-07-18 04:53:25,,,0.09041296,"43254f77e152ab38",48.4128325,"7321f3f1d942f0cc0f7022aa920991d605687f26a4fef1bc611d931d48c4424d"
2014-07-18 04:53:25,,,0.0001,"(fee)",48.4128325,"7321f3f1d942f0cc0f7022aa920991d605687f26a4fef1bc611d931d48c4424d"
2014-07-18 04:53:25,"11e30a759586de63",0.09082255,,,48.50334546,"7e6cd9f1e501a4634398d95b96a380e13f98718717b6e08cca4be5ef64f9e068"
2014-07-18 04:39:37,"bc74cdb74a29990a",0.06126406,,,48.41252291,"f69597020b93bb01f51af44da192c141e2e4d9aef06b9da359d397e498d2555f"
2014-07-18 04:34:01,,,0.06398408,"460fbdec27f76d4f",48.35125885,"e4fc00bf76ae769dfcc5d7cf314f4801756b069dacb75de933dc8d20eaba36ea"
2014-07-18 04:34:01,,,0.0001,"(fee)",48.35125885,"e4fc00bf76ae769dfcc5d7cf314f4801756b069dacb75de933dc8d20eaba36ea"
2014-07-18 04:34:01,,,0.09137662,"b5f4217eb1f97091",48.41534293,"e9376ef0074a30fba61f6f56bdf02b3c3b6e95897e6b45d1649d9ecb36291303"
2014-07-18 04:34:01,,,0.0001,"(fee)",48.41534293,"e9376ef0074a30fba61f6f56bdf02b3c3b6e95897e6b45d1649d9ecb36291303"
2014-07-18 04:34:01,"b1cdacdcf53fae3f",0.0159,,,48.50681955,"ec5d47235da9acfba45c3592eea778b1991b27e44ee33938e94b9099dfc5d356"
2014-07-18 04:34:01,"a40011ac8f519b9d",0.0959,,,48.49091955,"8d0b64f9fe7ac8b965f9487edcb662c05f65c172362d465d423b4c4860439deb"
2014-07-18 04:18:59,,,0.07288487,"bcc1a2c4256766cf",48.39501955,"578cd6faa1594400c85fa60a68938db972593ac6589d55ae5e306a1d7ddd8ceb"
2014-07-18 04:18:59,,,0.0001,"(fee)",48.39501955,"578cd6faa1594400c85fa60a68938db972593ac6589d55ae5e306a1d7ddd8ceb"
2014-07-18 04:19:49,"69df64144eede7bf",0.0389,,,48.46800442,"362e625f3b706eebeb9c0b9ac78b79e5c742188ee08c7b2a2c7b3b977d46ea35"
2014-07-18 04:12:08,,,0.30482208,"fb8dc80d8db515ab",48.42910442,"ce3d468410b0b2a08caf888503a367bdd13c225a373143eb660d3ebca352d3fb"
2014-07-18 04:12:08,,,0.0001,"(fee)",48.42910442,"ce3d468410b0b2a08caf888503a367bdd13c225a373143eb660d3ebca352d3fb"
2014-07-18 03:59:37,,,0.68998682,"449dc2b3d77681e7",48.7340265,"e2de292caf5b203a43e189e131cb36792cccc91697f918fdb47d70e76d69fb22"
2014-07-18 03:59:37,,,0.0001,"(fee)",48.7340265,"e2de292caf5b203a43e189e131cb36792cccc91697f918fdb47d70e76d69fb22"
2014-07-18 03:59:37,,,3.24170321,"d9dd27569bc8e514",49.42411332,"e5fee0a8877174992096af26cb636efd4f4723c8bd75e8c08c59f49b6963883d"
2014-07-18 03:59:37,,,0.0001,"(fee)",49.42411332,"e5fee0a8877174992096af26cb636efd4f4723c8bd75e8c08c59f49b6963883d"
2014-07-18 03:45:13,"69df64144eede7bf",0.0379,,,52.66591653,"79781be6a9a25db57ffd8482f20be2103f72cf3be37e138c3e05735da1463c14"
2014-07-18 03:45:13,"5777e267c52bba3f",3.19994115,,,52.62801653,"61b11deb0833d8b432826b3530fbef26a1d871ff74b9f980cb6a2ec0ad04a6b8"
2014-07-18 03:30:44,,,0.0099,"AgoraMarket (00000c54eea8604c)",49.42807538,"978f728f85ce149104c911269dcda7b65841092350cecb859b57798d6da823dd"
2014-07-18 03:30:44,,,0.0001,"(fee)",49.42807538,"978f728f85ce149104c911269dcda7b65841092350cecb859b57798d6da823dd"
2014-07-18 03:15:12,,,0.08015682,"764d2fe4bfdc8816",49.43807538,"bc9cd90fa19331fc91f1ad422485149be50e8cb951f327a3eda2088faacd90c0"
2014-07-18 03:15:12,,,0.0001,"(fee)",49.43807538,"bc9cd90fa19331fc91f1ad422485149be50e8cb951f327a3eda2088faacd90c0"
2014-07-18 02:47:56,"0692a5a3a4560340",0.0829,,,49.5183322,"e9644eec26eb487f97b47f545d2e237be673d77c573999c30b9b59a5371084d9"
2014-07-18 02:53:09,,,0.05929005,"ddc4242b50040fb9",49.4354322,"29d58d8d046f940033ccca7f876828354c14219b235d2095e24849733ef6a63e"
2014-07-18 02:53:09,,,0.0001,"(fee)",49.4354322,"29d58d8d046f940033ccca7f876828354c14219b235d2095e24849733ef6a63e"
2014-07-18 02:53:09,"1ecb31a707fdb265",0.1557533,,,49.49482225,"a3eb4613352bd7a5d89ba79a083acc2326b6dcf9e398a4e56caa6be8fe9653c7"
2014-07-18 02:32:31,,,0.13954238,"9f37679a783404b3",49.33906895,"a8ea7f20fcfd1dab9591c74e599411fdcb8ec6b69f8aba7f1f0c54fbc443e102"
2014-07-18 02:32:31,,,0.0001,"(fee)",49.33906895,"a8ea7f20fcfd1dab9591c74e599411fdcb8ec6b69f8aba7f1f0c54fbc443e102"
2014-07-18 02:05:10,"850a39afe02a97ff",0.14478022,,,49.47871133,"c9ff4017c4a04b8f651c0af8cfaaae540f120ea8999caba23921bc5dc7f1c992"
2014-07-18 01:57:49,,,0.1284533,"38ab4d1e939b00ed",49.33393111,"6378ab46f9dfc68b1f506e48389d633187a68417c652bdc4741d97a0094fc16f"
2014-07-18 01:57:49,,,0.0001,"(fee)",49.33393111,"6378ab46f9dfc68b1f506e48389d633187a68417c652bdc4741d97a0094fc16f"
2014-07-18 01:57:49,"5271a0f8b632988a",0.06306587,,,49.46248441,"b7123dda687d4d1974d923fc86760000d4ef6cc91daee86ea276f0af17f8c24d"
2014-07-18 01:34:42,,,0.14122006,"bf4ac67b2c78b5a0",49.39941854,"2e6ad147bb5fb8fe67d6a33e03707e55fe39f63f07908d35604948321bb537bf"
2014-07-18 01:34:42,,,0.0001,"(fee)",49.39941854,"2e6ad147bb5fb8fe67d6a33e03707e55fe39f63f07908d35604948321bb537bf"
2014-07-18 01:34:42,,,0.08667068,"7f112bbe5a0e3201",49.5407386,"f27c2aa5e38909a7610b6c465e624e01ec576df5c64b736cf17d475eb39464e4"
2014-07-18 01:34:42,,,0.0001,"(fee)",49.5407386,"f27c2aa5e38909a7610b6c465e624e01ec576df5c64b736cf17d475eb39464e4"
2014-07-18 01:34:42,,,0.08667068,"b5f405f09557f23b",49.62750928,"6bff0624578968e99b65ec92058ede7f5702a6a1355ebc2ff85e3513d29a8201"
2014-07-18 01:34:42,,,0.0001,"(fee)",49.62750928,"6bff0624578968e99b65ec92058ede7f5702a6a1355ebc2ff85e3513d29a8201"
2014-07-18 01:34:42,,,0.05935112,"41be1a75a2a84496",49.71427996,"f3aca8f60d1357913e5d46d3b78e26e1695f88421e9b9d99ea3a6460c978cedb"
2014-07-18 01:34:42,,,0.0001,"(fee)",49.71427996,"f3aca8f60d1357913e5d46d3b78e26e1695f88421e9b9d99ea3a6460c978cedb"
2014-07-18 01:34:42,"19d5d89e35abf70a",0.1544,,,49.77373108,"9e8b8db03784a25a847746e9439108806132daab1f31180e5aa58159b385c53b"
2014-07-18 01:34:42,"1e8ecc7ed4c5fb87",0.1414768,,,49.61933108,"25a90c672469ebb82b10295cae3fdca27835186b0cc101a1f858113276df153d"
2014-07-18 01:34:42,"8fdfbc55296e4a12",0.1999,,,49.47785428,"d0f104c3ffb676ec46780e9d48575d4c1566ebe97e3147900dcee6bfc05e2e29"
2014-07-18 00:55:33,,,0.10100088,"5efc203640ed96b1",49.27795428,"8cd865242bd47d79a436d570c83b9bb2172060cc305a2c4b5d92805b61659add"
2014-07-18 00:55:33,,,0.0001,"(fee)",49.27795428,"8cd865242bd47d79a436d570c83b9bb2172060cc305a2c4b5d92805b61659add"
2014-07-18 00:55:33,"7acd787f8b5a5dad",0.10915137,,,49.37905516,"3c73584043d12dbb852b6621d175c7e2200ea4a7e3b1d69217beb5a349384422"
2014-07-18 00:55:33,,,0.11383908,"0bed43b0ca334b1c",49.26990379,"4c76c79d7af8a6baade655ae98c073b7eda01e1a931b756ff1536029e365b4a5"
2014-07-18 00:55:33,,,0.0001,"(fee)",49.26990379,"4c76c79d7af8a6baade655ae98c073b7eda01e1a931b756ff1536029e365b4a5"
2014-07-18 00:55:33,,,0.40269872,"28a1a5df129411ab",49.38384287,"dbcfb91f89a44a83f7a92a3a897c98fb9785c775bd2f1bf0aba58a4ef7262e8f"
2014-07-18 00:55:33,,,0.0001,"(fee)",49.38384287,"dbcfb91f89a44a83f7a92a3a897c98fb9785c775bd2f1bf0aba58a4ef7262e8f"
2014-07-18 00:55:33,"179b5c7032a6f21f",0.4899,,,49.78664159,"6ef5c21ac9999f2e3f4a23c405252e53469c6ccb64a080173811e5ee56cad910"
2014-07-18 00:55:33,"c1891e3363a75076",0.98779506,,,49.29674159,"494a1c97a4e6d2e2a5d2396b5240492f430254192582b6a23a99a3ea59f791c2"
2014-07-18 00:55:33,"c69456c189fc0c88",0.1199,,,48.30894653,"1d42562704d99acb91057e09330fd9f6fd2583c39494d5ecab5c3e789f41c022"
2014-07-18 00:02:15,,,0.29195982,"5d5dae446ec6eed8",48.18904653,"26c2a3ae3d1be854a0803155e1ec7b87c7a116e3c179e6443f157c30d55743a6"
2014-07-18 00:02:15,,,0.0001,"(fee)",48.18904653,"26c2a3ae3d1be854a0803155e1ec7b87c7a116e3c179e6443f157c30d55743a6"
2014-07-18 00:02:15,,,0.14753464,"e74620652e1d3b2c",48.48110635,"3e1f32df3b17ceb48f4fe2d703503e261a2ad32a7b4ce1e660d7c7ec42d18130"
2014-07-18 00:02:15,,,0.0001,"(fee)",48.48110635,"3e1f32df3b17ceb48f4fe2d703503e261a2ad32a7b4ce1e660d7c7ec42d18130"
2014-07-18 00:02:15,"87f1a846d61f7522",0.7499,,,48.62874099,"0bbe7e4c3095f436e277ec6c1a115809df65f06bccd3d9f7b9c282589116dde5"
2014-07-18 00:02:15,"79ef7cc681632eb6",0.00734898,,,47.87884099,"9661526b7069cc8ec067ead37766178794a1ca2eef39f1e1d425aa77e18afdba"
2014-07-18 00:02:15,"bc74cdb74a29990a",0.2448,,,47.87149201,"f7f00346aa7a3a67483d9683568b8271cb77c0ba909b3fd9addcb7506d85650b"
2014-07-18 00:02:15,"6203194326d413bb",0.30627633,,,47.62669201,"5b24f2d9291b8c0d3c00be9bbe02dea275c5a4120b716cdd796eec083ad29c7c"
2014-07-17 23:51:55,,,0.0273,"BitPay.com-old (0000cd093651731d)",47.32041568,"f8bc2722302e5f272b791c16e8c51c0807127bc124da9e8e1a52bbf1826c7169"
2014-07-17 23:51:55,,,0.0001,"(fee)",47.32041568,"f8bc2722302e5f272b791c16e8c51c0807127bc124da9e8e1a52bbf1826c7169"
2014-07-17 23:42:38,,,0.10583901,"f72f93d08a45c9cd",47.34781568,"dead40990761f3740c2856fb4afb7a07f8525c87adb5384718c95127fa26b603"
2014-07-17 23:42:38,,,0.0001,"(fee)",47.34781568,"dead40990761f3740c2856fb4afb7a07f8525c87adb5384718c95127fa26b603"
2014-07-17 23:42:38,,,2.88914559,"82ac750a23e207e1",47.45375469,"bdd0cfeb98756eb60cf0e617a329d25a6fd4a62f2e16419602ac2eae6339c866"
2014-07-17 23:42:38,,,0.0001,"(fee)",47.45375469,"bdd0cfeb98756eb60cf0e617a329d25a6fd4a62f2e16419602ac2eae6339c866"
2014-07-17 23:42:38,"5777e267c52bba3f",3.738,,,50.34300028,"2297684293615f225d344b4fcd15e17fa9a3cdc1db3e6f6f2305542bcedfa965"
2014-07-17 23:42:38,,,0.49143818,"8fab8ffdce8520c6",46.60500028,"38e6ee6929f8a08e6cb2289ba0f323e828490af68d4a41fdbe4231d90f31ab86"
2014-07-17 23:42:38,,,0.0001,"(fee)",46.60500028,"38e6ee6929f8a08e6cb2289ba0f323e828490af68d4a41fdbe4231d90f31ab86"
2014-07-17 23:42:38,,,0.10408928,"9a9a750eb7eab057",47.09653846,"fb127846c0e798a86add26e08c77cc7c8478cf68071dc83d61c7e3dbc845f774"
2014-07-17 23:42:38,,,0.0001,"(fee)",47.09653846,"fb127846c0e798a86add26e08c77cc7c8478cf68071dc83d61c7e3dbc845f774"
2014-07-17 23:42:38,,,0.30887884,"631201b7e206bf88",47.20072774,"02ccd5451cb63e7f2766e7eccddb2e8b2e4b3d15764c45cbdb42dde4c60ad8f5"
2014-07-17 23:42:38,,,0.0001,"(fee)",47.20072774,"02ccd5451cb63e7f2766e7eccddb2e8b2e4b3d15764c45cbdb42dde4c60ad8f5"
2014-07-17 23:42:38,"a6c24ed1c84fb617",0.4999,,,47.50970658,"6b5f88c25014a90aabd1774c87bfefb14d81939741a1f440a615074d691806dd"
2014-07-17 23:42:38,"d953a9461c0975d3",0.1199,,,47.00980658,"ee0be210f04b9678a13ccbb5d18cfb647546be4a13126c3f7de916ab41da2a59"
2014-07-17 23:42:38,"04d22d8c0386f325",0.12,,,46.88990658,"df35fc177d79f7d170d91fb98379e972563f5cc45360ff2fc8eae57181d786db"
2014-07-17 22:15:47,,,0.13310952,"12340ffecfae482c",46.76990658,"19008b28387e5ebe7da4538fa3aa11aa83900182588689b1d35e2f60d76bab9c"
2014-07-17 22:15:47,,,0.0001,"(fee)",46.76990658,"19008b28387e5ebe7da4538fa3aa11aa83900182588689b1d35e2f60d76bab9c"
2014-07-17 21:50:36,,,2.41655863,"59fd883849c0de08",46.9031161,"b6c198637f12306994a18d723e728d35d8e970337f30c91e030fcd390f019f34"
2014-07-17 21:50:36,,,0.0001,"(fee)",46.9031161,"b6c198637f12306994a18d723e728d35d8e970337f30c91e030fcd390f019f34"
2014-07-17 21:46:06,"428d5b24608e49ec",2.4199,,,49.31977473,"2d373d387424b5363240671dccaa0837788c5e92eaab3a43b7464b4ef8f9f71d"
2014-07-17 21:46:06,"21b8d1a3971ad542",0.0979,,,46.89987473,"6ae1adf249d2a38a9c6eb75512f582ba1c12b468e4007a276f8f78329dd6bc27"
2014-07-17 21:33:26,,,0.21404439,"65a2610949445ba4",46.80197473,"2ec3959a618196520cb929430f19d3826007b9e517fbe24e59fa14325c31c01d"
2014-07-17 21:33:26,,,0.0001,"(fee)",46.80197473,"2ec3959a618196520cb929430f19d3826007b9e517fbe24e59fa14325c31c01d"
2014-07-17 21:30:46,"d774d2e3a28d8342",0.2199,,,47.01611912,"e801565e0d94f9957d42e24e6cf1b53bd1a5330c9e951783a9b9434ab40d4832"
2014-07-17 20:59:03,,,0.05132794,"a3418bb29ed53203",46.79621912,"b72a09b870daa7728eeaf93e3f0ab033efd884a5ae71c8f7503733a736ba413f"
2014-07-17 20:59:03,,,0.0001,"(fee)",46.79621912,"b72a09b870daa7728eeaf93e3f0ab033efd884a5ae71c8f7503733a736ba413f"
2014-07-17 20:59:03,,,0.23617743,"efd7101ada8235e5",46.84764706,"e02226ae274d2aa6324e776c629b7ffe7510b9a99bcc3abdb52d5bcb25006fba"
2014-07-17 20:59:03,,,0.0001,"(fee)",46.84764706,"e02226ae274d2aa6324e776c629b7ffe7510b9a99bcc3abdb52d5bcb25006fba"
2014-07-17 20:41:43,,,0.10344477,"9470d6810366ae44",47.08392449,"0dc83a0cf55c77f5aa62a66290a9cfc4b85833fc953abf91f13b0feac310d296"
2014-07-17 20:41:43,,,0.0001,"(fee)",47.08392449,"0dc83a0cf55c77f5aa62a66290a9cfc4b85833fc953abf91f13b0feac310d296"
2014-07-17 20:41:43,"42b728deef19325c",0.1036,,,47.18746926,"ed6c9ceb3eaabac683fb4d2581f43cf429cd49bf27a086c4793aea0fe71af2b9"
2014-07-17 20:21:00,"b27417cc121bc560",0.0576,,,47.08386926,"09f35d4674d4e9212c7d50b0590ab7991ed9c03cf9497fa0e3f2558107009ce7"
2014-07-17 19:59:41,,,0.13631033,"db4d2a3ad1b6c044",47.02626926,"2b416f86a761dc8498200b814c7c3afc67340d0a663afacda3b2af1ef4831792"
2014-07-17 19:59:41,,,0.0001,"(fee)",47.02626926,"2b416f86a761dc8498200b814c7c3afc67340d0a663afacda3b2af1ef4831792"
2014-07-17 19:59:41,"afed480d0f7a245b",0.0198,,,47.16267959,"6a515382981d22bd92b72a8f15920f0dd1e68564f63d7ff09aa1f107b8b1946c"
2014-07-17 19:59:41,"c0ec37abe53fd137",0.24186,,,47.14287959,"ccfea0285dd52c15f31969df7cb0c7c6db451f8aa3c3c1be16ea707ff434bac3"
2014-07-17 19:15:26,,,0.47983579,"c1434b8b00444294",46.90101959,"bacbbd2eb13ff0cbb78768e45210285d8108f5e2db8cde3492f81d01f8ee79d9"
2014-07-17 19:15:26,,,0.0001,"(fee)",46.90101959,"bacbbd2eb13ff0cbb78768e45210285d8108f5e2db8cde3492f81d01f8ee79d9"
2014-07-17 19:15:26,"d4c60b7b8ab021e3",0.4999,,,47.38095538,"c1f5b6ac48365f5899ec5d72f1beb9c8cf45ed9f6f5e917aaa4f371ec4d8a965"
2014-07-17 18:42:41,"b097d590c21377d4",0.39422448,,,46.88105538,"cb3d6e61849fdfef12d3468d28c167e4c854877a6d5e5fc41e8e881c73cc3415"
2014-07-17 18:21:24,"7b3c9812a0fbdc15",0.00299,,,46.4868309,"eec7823ffc5560993b59cc48722a7d68986bb6aae06ed64ab25efb25aa082d88"
2014-07-17 18:21:24,,,0.07375525,"d21821fc949a98ce",46.4838409,"010584c5650bc5b19c12fc36c593319574b49d241eb76994b0622c6587bd6ecf"
2014-07-17 18:21:24,,,0.0001,"(fee)",46.4838409,"010584c5650bc5b19c12fc36c593319574b49d241eb76994b0622c6587bd6ecf"
2014-07-17 18:13:08,,,0.63887764,"a556f95f4f111bbc",46.55769615,"2776737d7d3a09f4e633f9f1338466f50e9d0388b44d364635cf3683128491d5"
2014-07-17 18:13:08,,,0.0001,"(fee)",46.55769615,"2776737d7d3a09f4e633f9f1338466f50e9d0388b44d364635cf3683128491d5"
2014-07-17 17:52:43,"8250ef981040bfd8",0.9409,,,47.19667379,"c1d034dbe343ee3cbbe2deb74ce7841ae6e82b2c2d9617c850971c6e1485c958"
2014-07-17 16:01:14,,,0.0463104,"6b768001903d3ed2",46.25577379,"d549838e3df63a7929483db7ac0fa23c5bc50e39c5d184533bbff50c6dc24e85"
2014-07-17 16:01:14,,,0.0001,"(fee)",46.25577379,"d549838e3df63a7929483db7ac0fa23c5bc50e39c5d184533bbff50c6dc24e85"
2014-07-17 16:01:14,"d26f0d908667122e",0.02355232,,,46.30218419,"caaf348ba41b489305f109297709dbb4d5f3e3d1e953a8e1d1dc84733a2e5968"
2014-07-17 15:51:56,"12359cd587fc7ad2",0.05168376,,,46.27863187,"a0cfc5ed059e83ef40fc5faf76caf46af0840ff45971fb3e5a37d89b238ca4c2"
2014-07-17 15:49:43,,,0.36035562,"30973abe1949aa96",46.22694811,"3c7a7b4bd848836ea2feea06410de8f8ca7d85ec6c8c0b2cdd3156f27a292b27"
2014-07-17 15:49:43,,,0.0001,"(fee)",46.22694811,"3c7a7b4bd848836ea2feea06410de8f8ca7d85ec6c8c0b2cdd3156f27a292b27"
2014-07-17 15:49:43,"16eef1acd0ef4656",0.14748755,,,46.58740373,"6ef6c424ad595af594a783b27487221b345ee22c9e1cb92cc9aa1d03b8fc4327"
2014-07-17 15:45:57,,,0.12598543,"f639f7e5acadd338",46.43991618,"611b81626deee162f2db949d643b0a2b4071fea65fbb8382ba3f166289702980"
2014-07-17 15:45:57,,,0.0001,"(fee)",46.43991618,"611b81626deee162f2db949d643b0a2b4071fea65fbb8382ba3f166289702980"
2014-07-17 15:45:57,"f0d3a55c81fe41ab",0.1299,,,46.56600161,"9e3b85cf2adecebd89ca4723981a27cf96942a463da0d0980246ba3bf0d9877a"
2014-07-17 15:35:49,"a294dad224611d83",0.1178,,,46.43610161,"f7263711ea32588811669bbe013cc28a3470bc3f428571ee22ce3fdc58bdfbd8"
2014-07-17 13:51:25,,,0.03570962,"218c756c131e3adc",46.31830161,"df6cf2a4adfc0120581e74ce9f6b2c0e7725ed611cbd7d7768387b24f9941bd1"
2014-07-17 13:51:25,,,0.0001,"(fee)",46.31830161,"df6cf2a4adfc0120581e74ce9f6b2c0e7725ed611cbd7d7768387b24f9941bd1"
2014-07-17 13:47:46,"a589a3606c825dff",0.0499,,,46.35411123,"ba655c058f9c832be23b132a6e997a131d4b95d273b545f9eb7ec8472232654a"
2014-07-17 13:17:24,,,0.13696776,"f6a14b50129c56d3",46.30421123,"ba22fb7e8817d7e7141146c06030ee91fed62e026402b94aed553c91a6f4accf"
2014-07-17 13:17:24,,,0.0001,"(fee)",46.30421123,"ba22fb7e8817d7e7141146c06030ee91fed62e026402b94aed553c91a6f4accf"
2014-07-17 13:17:24,"6128f230c08a4ce1",0.18488677,,,46.44127899,"4586eb2b2e4ac661dd9b3aa358b5bbb11e0985cf91aa22338b49a9b63b78a718"
2014-07-17 12:56:20,"e8224430eb1af598",0.143,,,46.25639222,"a7f12cadb2a1d3d751a8029d91b9729adcc2fd1da7f373fc6d9f1db93ef3b05b"
2014-07-17 12:50:29,"6278feec113705ac",0.02821578,,,46.11339222,"8d3559da9e663e99ddcf1ec41e03b5888982e3ef495b6c2faf5a3bba8c513447"
2014-07-17 12:16:42,,,0.05282525,"780e185401ceec08",46.08517644,"3352535f8d474adf8874060b6e32b1d4955f97ad7a0bacf3e2c09a2a3455d4ea"
2014-07-17 12:16:42,,,0.0001,"(fee)",46.08517644,"3352535f8d474adf8874060b6e32b1d4955f97ad7a0bacf3e2c09a2a3455d4ea"
2014-07-17 11:34:00,,,0.07463477,"8cf606707ad2e3e8",46.13810169,"440640a48c6832c8c4b7be402fed33c55343f789965c69ee27785bc26e4248b2"
2014-07-17 11:34:00,,,0.0001,"(fee)",46.13810169,"440640a48c6832c8c4b7be402fed33c55343f789965c69ee27785bc26e4248b2"
2014-07-17 11:28:37,"82a1b94e9747ee81",0.0787,,,46.21283646,"665b924e60ffe29797c53ecbfffb2fd7e60a7ec3071aba21043e6f0e0bbef1de"
2014-07-17 09:44:26,,,0.31659394,"385b2d3ece43135e",46.13413646,"6e4c18746ce66e739df298bf071c2050e6051cb01847a3b6fc7a3d6a3fa67933"
2014-07-17 09:44:26,,,0.0001,"(fee)",46.13413646,"6e4c18746ce66e739df298bf071c2050e6051cb01847a3b6fc7a3d6a3fa67933"
2014-07-17 09:44:26,,,0.10464974,"86a40c16df6544ed",46.4508304,"716daac8d9fb4776d5ee80e59e4ae84310a31ef6ac79f58db096644765fb10f6"
2014-07-17 09:44:26,,,0.0001,"(fee)",46.4508304,"716daac8d9fb4776d5ee80e59e4ae84310a31ef6ac79f58db096644765fb10f6"
2014-07-17 09:44:26,"d72678933020fb34",0.1296,,,46.55558014,"778de34ed8f5f91bfd6747a7522d3fb2ee0f614287882bdfa43ee883fb2107f3"
2014-07-17 09:26:02,"931c99ed95146af8",0.0379,,,46.42598014,"5aac44d3832abb10d85c9922714baca6ce7c4f38fb6a9ca3b217b04ca8ee2050"
2014-07-17 08:58:32,,,0.50069115,"d0a2f83785686f48",46.38808014,"500c6e80d3c695b66684179f500925f382ba4addacd8ad2b4bab8afffe6d0ab5"
2014-07-17 08:58:32,,,0.0001,"(fee)",46.38808014,"500c6e80d3c695b66684179f500925f382ba4addacd8ad2b4bab8afffe6d0ab5"
2014-07-17 08:30:16,"931c99ed95146af8",0.2799,,,46.88887129,"6396cc35a43a96eafb316f9a4351f1b7d6f305384af01048918f592ddcfe9890"
2014-07-17 07:54:33,,,0.15160794,"e15324dfef8e41cc",46.60897129,"ae4cedca09f9e7ef404cf445aa9ea09c5f636b416ccc4ced0787331f03f0dbcb"
2014-07-17 07:54:33,,,0.0001,"(fee)",46.60897129,"ae4cedca09f9e7ef404cf445aa9ea09c5f636b416ccc4ced0787331f03f0dbcb"
2014-07-17 07:49:00,"f9dd589662214f1b",0.1559,,,46.76067923,"9e0a680da1a582bed3f0b9c4f2061bea14821d0f1f07fa6a7d7800ee62c22b15"
2014-07-17 06:53:15,,,0.21437721,"b7f05dad1201d07b",46.60477923,"e1e9518bab1ad73e74dbf2c8decf56de87f7d03bc65bd0464cf712f0a1c04974"
2014-07-17 06:53:15,,,0.0001,"(fee)",46.60477923,"e1e9518bab1ad73e74dbf2c8decf56de87f7d03bc65bd0464cf712f0a1c04974"
2014-07-17 06:21:35,,,0.15279774,"125890a0e9c9e862",46.81925644,"a37139844b8150a30e8e72942d9ae543cd21ea65d566179cbf8189d9e5a86894"
2014-07-17 06:21:35,,,0.0001,"(fee)",46.81925644,"a37139844b8150a30e8e72942d9ae543cd21ea65d566179cbf8189d9e5a86894"
2014-07-17 06:00:13,,,0.12987986,"6fa50d481f358d43",46.97215418,"3ffcbc20788ad09e41ce2c3ad9cf9034c53c20c7e4034d1279148b93398e5823"
2014-07-17 06:00:13,,,0.0001,"(fee)",46.97215418,"3ffcbc20788ad09e41ce2c3ad9cf9034c53c20c7e4034d1279148b93398e5823"
2014-07-17 06:00:13,"47adb5c7e0a4d0db",0.09746,,,47.10213404,"e6258f347f7c57f62c8aef5cc3904b982f66a88d8bc6dcdf0cbb6b234e92f811"
2014-07-17 05:40:52,"8c613b3fd01a2666",0.4878,,,47.00467404,"f8d9fe49711368c55560487a3048a6932b6572101feafb18d266530d6ea3e3ef"
2014-07-17 05:32:31,,,0.40763892,"7cde8bb8fd238ea0",46.51687404,"ca1fa3397b247f6c29219506e9da5225ae2b93e83610e28e99d0724f11b2e900"
2014-07-17 05:32:31,,,0.0001,"(fee)",46.51687404,"ca1fa3397b247f6c29219506e9da5225ae2b93e83610e28e99d0724f11b2e900"
2014-07-17 05:32:31,"d9781e9e17e74510",0.4999,,,46.92461296,"683f5e99a36de69c96a4038509368bc9a554d651224352c82767cd950242c713"
2014-07-17 05:32:31,,,0.04863374,"a5f2f7d596300d40",46.42471296,"439252e9af70e10900034b4c678feb0093e13bfbd726ca120c06a9c6db4ca754"
2014-07-17 05:32:31,,,0.0001,"(fee)",46.42471296,"439252e9af70e10900034b4c678feb0093e13bfbd726ca120c06a9c6db4ca754"
2014-07-17 05:05:52,,,0.0942519,"73f14ba5158fd6a3",46.4734467,"889c445c8fa6cca9c85397fad30f9233343f13bba013641108b1aeb9378e8456"
2014-07-17 05:05:52,,,0.0001,"(fee)",46.4734467,"889c445c8fa6cca9c85397fad30f9233343f13bba013641108b1aeb9378e8456"
